timestamp,source,rpm,speed,coolant_temp,throttle,engine_load,intake_temp,map,fuel_pressure,fuel_level,fuel_consumption,fuel_consumption_rate,errors
2025-10-28T21:09:43.480602,mock,,14.745643621142445,10.04882215949484,-40.0,0.25886201209960535,0.0,-39.105286129367606,10.0,16.46925050336645,1.8661739215286146,0.0,2.798660613125889
2025-10-28T21:09:49.029650,mock,,7893.276580482807,225.3539394678948,126.71515403726099,100.0,100.0,99.52675381006932,238.58323570043092,500.0,93.16946219459389,96.06940442652102,92.94327796070849
2025-10-28T21:09:54.871813,mock,,1046.6977159654602,17.13300675374806,-25.739327171897955,4.554519161240096,11.357838850151781,-32.80486034008734,21.5291929425495,41.55053919553718,5.597000189366598,6.614187890758476,13.576440327338485
2025-10-28T21:10:00.326932,mock,,5895.7794154406965,183.67438239231663,81.8235339905374,75.78431276586456,79.44139851391905,65.99769504901415,179.19010655178755,390.32398703905244,71.7461564841408,70.79598819576712,77.23740275366261
2025-10-28T21:10:05.796595,mock,,3620.531376788191,112.48120309413093,32.424397831991385,40.27338874015536,43.69148987454232,25.374396438616287,114.54291482095526,220.7963927881737,45.50857091819404,40.56623032629022,44.06646788548603
2025-10-28T21:10:11.148150,mock,,3014.5019872030116,77.14773644034247,13.783027932174612,38.07987793959827,36.881511409721845,1.8552065651905778,89.42614199204118,176.03901778528072,34.05520223146329,38.26263217306832,37.03055878187422
2025-10-28T21:10:16.469965,mock,,7033.562595553239,208.85999073362498,106.8478391656233,82.25180400293145,86.6764698626899,87.50425769490205,223.29119105416322,408.86173113947183,88.63104402103987,90.37414053766383,86.38230091421228
2025-10-28T21:10:21.839468,mock,,140.28693737355923,0.6422092875193425,-32.208709090552645,2.6390657507297597,6.035137394624917,-40.0,10.0,6.030760514630328,1.451877874914291,1.5160721662965961,6.093995536108084
2025-10-28T21:10:27.168522,mock,,8000.0,240.0,130.0,99.95831066348867,98.9666994562035,100.0,248.91915153013767,500.0,100.0,94.9748019150839,99.55650433871851
2025-10-28T21:10:32.492091,mock,,784.891579392135,20.086825354793408,-23.947492060160407,13.264605198069196,6.339981522348557,-29.50290585178099,32.277641471006206,35.30414105640647,12.174900017581045,6.750047363798569,11.048464291680782
2025-10-28T21:10:37.837862,mock,,5612.535111415187,167.22603455639023,82.34530496917804,70.63957870016156,66.60380352621645,59.54015425717503,181.10169770293183,355.7509569617316,67.2521045269649,69.35457725362137,72.90314005812213
2025-10-28T21:10:43.194902,mock,,4474.039658548156,128.7046662148091,50.49413996441716,46.445012686164354,52.96413444284297,25.621228924302883,135.4661688029515,273.04377694953286,54.537158084358374,54.717029909337235,48.09129883077633
2025-10-28T21:10:48.559770,mock,,1847.069238634909,69.93875204640167,9.684728379205268,30.03992650320624,30.526564182382256,3.3294065635486305,85.19273949722498,132.7282775458687,29.92169195268797,25.94760321780586,31.307333356787918
2025-10-28T21:10:53.929191,mock,,7102.447716757003,224.17508135726754,118.39666573643387,93.55887270071568,92.66245353915905,82.84048586984487,219.21112362035515,453.589336315049,90.04566910848501,94.68780523066897,93.71560311055444
2025-10-28T21:10:59.492879,mock,,495.57718173012546,0.3204246493432539,-39.05060006273315,5.558310537042501,2.599177133641349,-31.04136471330633,26.322363550859347,0.0,0.6125621519307789,0.0,2.3616524294984154
2025-10-28T21:11:04.822373,mock,,7834.981545889743,225.6251550743679,124.42879963510009,100.0,100.0,99.17314664926721,250.0,500.0,100.0,94.17507258414608,97.7639029158269
2025-10-28T21:11:10.243367,mock,,949.2857648672505,26.303638686500655,-24.345656124577264,14.106944043784925,5.289147867136813,-21.556124531614852,39.849487519710266,52.29689115617904,10.617498432616907,8.072865123321746,4.981462249041421
2025-10-28T21:11:15.567869,mock,,5741.954280616807,170.82381753529117,89.77166269820191,72.82393685917603,71.32204047981506,62.7340227009678,180.541450763219,379.2102911807681,76.80542700622179,75.52830283834706,72.27911173751934
2025-10-28T21:11:20.896616,mock,,4024.9725954794135,123.94316951066992,42.955714203833594,52.77147808571865,55.715794247166684,35.479637712199946,123.97331968028416,249.8471391057894,46.20718430873443,54.77997858620095,47.26939290733454
2025-10-28T21:11:22.053368,mock,,1715.9506025100839,66.90561320726404,-0.35765634006335034,18.77348722749525,23.24713676992288,-2.0079737238517623,78.12425759611884,126.75227701100239,22.348697332588067,20.954752773275167,27.882394081650673
2025-10-28T21:11:22.845380,mock,,975.5208888993521,20.33944433626417,-25.24399309807764,5.7098017417012255,8.209132228658925,-20.737532827716738,34.11828181812014,22.939825672402797,13.656081848046519,4.879391996970137,4.982960466805922
2025-10-28T21:11:28.027839,mock,,5752.550823941711,161.07406048403624,71.65079491307405,64.89767052504413,66.16305789888156,62.71810880865365,185.83035715161805,327.41273422108725,74.39194767883748,74.20502379223632,69.97416993869359
2025-10-28T21:11:33.283970,mock,,4475.175411747111,121.57741387087482,61.34651916471012,53.3162025034902,59.62581530811006,32.24000987450417,134.11644468548099,297.29929386161655,57.1770160299175,59.155806077215345,59.58919354990787
2025-10-28T21:11:38.574907,mock,,1883.275280915491,47.153308634440876,3.3602316938323042,25.307064789504093,25.848790682233787,-3.90431168571741,55.07313412740244,99.95522050550953,25.127591479642614,18.628870986074723,21.301674651475132
2025-10-28T21:11:44.111126,mock,,7084.81697788654,222.43833135806082,107.8197922282703,92.4080643449037,87.72487832576755,89.07990905548701,235.1778797250358,432.93140978031886,95.24478498147323,88.8378779155436,94.81966099560132
2025-10-28T21:11:44.803397,mock,,6416.993501839174,190.72161231941584,95.92267170424373,76.68788458960157,79.40522286814743,65.9707665400516,190.78696051572143,395.6191048233734,79.23656903838896,81.03902571183647,83.78484595621242
2025-10-28T21:11:49.983217,mock,,127.1473915171823,12.545379649310277,-34.25665941839293,0.0,2.4864484027808795,-33.91161428974492,28.443688463732872,8.763872033612195,2.5373742777580826,2.640954947384111,0.5421271668632942
2025-10-28T21:11:55.276506,mock,,7970.708033490065,240.0,123.8572744058848,99.17076218766657,95.11593291892811,93.35715741235907,250.0,500.0,100.0,100.0,97.3377899423982
2025-10-28T21:12:00.540952,mock,,1090.5504386413616,21.572422529155165,-26.728891600408815,10.854609998535073,4.5271736598646015,-32.653407206001276,23.164646575560347,70.60394483648655,11.900153493220996,7.231004461293193,8.896537284710995
2025-10-28T21:12:05.905095,mock,,6004.033827757562,167.64692233972713,86.61378929530476,74.03231217177418,78.20203630613797,67.11497975330997,194.85103428769662,372.32367232309997,72.57269430009978,71.74403270351102,77.81989581308946
2025-10-28T21:12:11.181509,mock,,4119.787172385456,130.46083694686388,53.5495808902746,50.649357799271236,53.64308523171629,35.48247289913898,126.03070995775403,269.912023490478,52.30438506054743,53.54578805738724,51.71576687570953
2025-10-28T21:12:40.759962,mock,,814.8847053772298,34.81353056816552,-21.860437486542253,7.571008016725671,5.098377373287235,-20.22559329605938,22.86402182633823,35.14401973041372,14.085498501342672,5.713752621143937,11.426022680951473
2025-10-28T21:12:46.021236,mock,,7937.898462338875,232.48348477065548,130.0,100.0,95.16209684684908,96.72341739526999,250.0,474.41923156093355,100.0,100.0,96.71191969249845
2025-10-28T21:12:51.336155,mock,,557.4457450109733,14.586595909920705,-35.41816759050725,5.343203645724651,0.850117267985637,-40.0,10.454805904177388,0.0,7.475666843115943,7.632555134676683,7.83343051854573
2025-10-28T21:12:56.573104,mock,,6630.862330355645,190.54638272702272,99.62377041390289,78.71984948391678,79.21748242782452,74.37798041648679,194.744665769185,426.63591198812907,79.72818140038876,77.18261461733807,80.79873963171724
2025-10-28T21:13:01.806921,mock,,3547.313089624673,90.10664069509275,34.98583371744948,45.74676373604872,40.72416162124246,20.29560432935854,102.99873263643113,187.28102703500676,42.554570760590536,43.469346555035834,45.50775579233451
2025-10-28T21:13:07.028656,mock,,2957.2060367741433,71.3986905646499,7.022063807458174,34.57532444213293,32.2961802577831,4.314542542381403,87.02729948766658,178.89956967539155,28.416777793014035,35.07633864177955,29.41683016145914
2025-10-28T21:13:12.301394,mock,,7330.460452957116,209.5645907014153,107.29226953505994,91.39752776886455,90.64391363214077,89.60327555490454,233.4825640468493,423.1284541048355,91.54737085281363,85.67849899046458,91.83816323589
2025-10-28T21:13:17.530737,mock,,42.64674452259848,3.46180007450577,-40.0,0.0,5.063415225042632,-40.0,14.554036532651441,0.0,0.0,0.0,0.0
2025-10-28T21:13:22.770973,mock,,7507.825860141803,230.63445355563897,128.6237484530961,96.54136003570022,99.16378010844585,91.78953908557324,232.44222567913178,500.0,100.0,100.0,95.14413889419222
2025-10-28T21:13:27.982553,mock,,1829.0283410522238,48.767716380201726,-8.62010142218347,17.496274028725765,21.265817325713442,-15.108606681233251,56.73572866048158,111.8802748882576,18.705760715294385,16.834391093732577,18.218963360674305
2025-10-28T21:13:33.208940,mock,,4365.129427489683,142.59540756851243,53.51995493908507,56.8915436988651,57.871485681953025,41.994837778957375,148.15447461390556,285.00694808343,55.46168387279792,60.32419091097958,53.24180068934833
2025-10-28T21:13:38.439620,mock,,5598.626127248413,158.65270271821737,83.78748854842706,71.23372552588391,67.81846384272089,56.26805335948919,184.1843765611876,348.4165132160225,64.83979123306088,69.6120131277512,70.80406059764084
2025-10-28T21:13:43.655408,mock,,1185.0993255602016,30.546426168507438,-28.60572326518698,10.921317284278583,9.63311089809248,-18.571761046619002,39.674282358321065,49.666209136510815,7.823821347098104,7.419794473020555,8.2015830302725
2025-10-28T21:13:48.903657,mock,,7579.135146995818,236.4439739757539,128.73227303195475,99.2360776872588,94.55783707579347,96.3676201003718,250.0,492.2450195971851,100.0,97.7922933275345,99.49357781641032
2025-10-28T21:13:51.183821,mock,,4794.980292278525,152.85181337576978,73.92799730143358,59.7369747541366,59.66578482269034,47.95173117720991,172.85739220946468,331.8371447373902,62.04579113480029,68.30282208920156,60.363517608789394
2025-10-28T21:14:09.436499,mock,,2041.8907083080157,64.96866469351764,5.7885946550486125,24.984824091259163,19.410673714662725,-11.1097368437696,57.95509450721039,98.21949747670794,26.0334983106284,23.367169381046693,27.629631451806247
2025-10-28T21:14:23.687143,mock,,4868.660714608635,144.29978001224197,68.0358298391942,61.168574081445485,61.79370480976989,47.73647993226872,152.4917875700175,312.2960537505466,66.78799496415246,61.955225735005136,66.96085052836108
2025-10-28T21:14:50.682365,mock,,7593.470325777017,240.0,121.9021803959813,93.75324894903473,92.28299722613131,88.9978558622361,237.1589293381152,500.0,100.0,92.32616098233117,98.23564239015492
2025-10-28T21:14:50.951474,mock,,7637.011281565342,226.36054272757866,123.54160568576691,95.88043457739074,99.94302367845691,100.0,236.9129231305787,500.0,100.0,96.38284402741584,100.0
2025-10-28T21:14:57.075750,mock,,0.0,0.0,-40.0,0.0,5.648868659148346,-30.461056483609028,14.188302998060257,16.962354773931626,0.0,0.0,0.0
2025-10-28T21:14:57.338787,mock,,0.0,7.978305091410749,-40.0,0.0,0.0,-40.0,10.0,0.0,4.62722345774105,5.587584099376722,5.348703810853031
2025-10-28T21:15:12.237961,mock,,2156.5697413895373,57.60996155316486,-5.4860385073650235,19.263768571211074,19.302273889248404,-5.915198403227642,52.68453539898986,101.30312434642379,18.751365738106106,26.395832377055523,17.995689241078093
2025-10-28T21:15:17.321849,mock,,7493.178819216166,234.29799649395017,118.16472512147286,91.83877745330066,95.85180343980264,90.87027068605522,249.6066045942279,500.0,100.0,94.08797803099188,94.83968328897426
2025-10-28T21:15:35.355104,mock,,0.0,0.0,-40.0,0.0,1.353036808720212,-40.0,10.0,0.0,0.0,1.8233137620920035,0.0
2025-10-28T21:16:04.517004,mock,,5962.371173712036,177.57746458877534,75.13947174588789,72.463953474107,71.11254249339517,58.08480014985096,185.81352703711323,346.1017402534669,70.74078896225832,71.81080443947873,68.12203505154656
2025-10-28T21:16:22.725108,mock,,3428.5763258787024,100.54177948144387,35.16322792150382,40.548866652647696,40.87275805742618,18.301585579698425,113.34891063321224,234.07298687411688,41.3906074377484,44.03237876028334,43.13675159891971
2025-10-28T21:16:22.983080,mock,,3451.2018616125583,102.12777031144854,26.37276938031232,37.05601771863552,37.568390034633694,13.854169384811009,98.3853293006789,214.99153113696613,40.35649033199712,42.63609705836056,35.85432095152074
2025-10-28T21:16:27.774769,mock,,2080.1793521333225,58.76355016222383,10.027990465204496,28.507222944567435,29.67043391337575,-11.486774870853601,67.85711948456273,144.04221568935378,26.724643901256123,28.086381406613597,22.995972863496984
2025-10-28T21:16:28.031371,mock,,2303.1126722687004,70.79695559040591,12.453059161897244,35.00077072511361,33.35558533610978,8.442352911147317,73.7889641819041,165.29293089319307,26.086054763229445,31.661759814635023,26.0850844224724
2025-10-28T21:16:29.265482,mock,,4946.785587879145,140.0449850415826,72.2275381104983,65.05207713889234,56.4241331909043,46.77626921604161,155.24895996847386,300.3607148930037,60.69818239241685,62.70767261395449,62.71219255370257
2025-10-28T21:16:29.519219,mock,,5671.338217925393,172.14251950361844,81.44509579094647,67.7843977892371,66.30670962838619,58.94234992471921,164.73629407821042,312.92935837659667,65.58522864110981,69.95132174960033,63.5765096037435
